iso2,date,date,loansPnfs_yoy,resPropPrice,cpi_yoy,fx,totalCreditPnfs2GDP,totalCreditPnfsLCY,dsrPnfs,dsrHousehold,dsrNfc,spotRate10year,EAtermSpread,spotRate2year,bankCreditPnfs,UStermSpread,financialStressIndex,financialStressDummy,month
AT,1994Q4,1994-11-13 23:17:38.823529472,,,2.8238334,0.78973021875,105.0,176.991,,,,,,,120.85199999999999,,0.0751,0.0,1994-10
AT,1995Q1,1995-02-13 00:21:10.588235264,,,2.497871,0.7562343384615384,102.7,175.304,,,,,,,125.77600000000001,,0.09394,0.0,1995-01
AT,1995Q2,1995-05-14 23:17:38.823529472,,,2.6442826,0.7142575666666667,103.5,179.028,,,,,,,127.99866666666667,,0.09876,0.0,1995-04
AT,1995Q3,1995-08-13 23:17:38.823529472,,,2.1677036000000003,0.7322312307692308,103.8,181.52699999999996,,,,,,,127.83866666666665,,0.16078,0.0,1995-07
AT,1995Q4,1995-11-13 00:21:10.588235264,,,1.9885778000000003,0.7279102222222222,106.5,187.99699999999999,,,,,,,131.32399999999998,,0.24076000000000003,0.0,1995-10
AT,1996Q1,1996-02-12 16:28:39.402985088,,,1.5308202,0.750347875,103.40000000000002,184.12299999999996,,,,,,,128.24966666666666,,0.18486,0.0,1996-01
AT,1996Q2,1996-05-13 22:56:28.235294080,,,1.4586662000000001,0.7776595161290322,106.3,190.879,,,,,,,128.50833333333333,,0.15496,0.0,1996-04
AT,1996Q3,1996-08-13 16:00:00.000000000,,,0.8619218,0.7663147761194029,108.2,195.967,,,,,,,129.74666666666667,,0.08993999999999999,0.0,1996-07
AT,1996Q4,1996-11-14 00:41:44.347826048,,,2.0120532,0.7823559696969697,108.7,198.31000000000003,,,,,,,132.907,,0.06552,0.0,1996-10
AT,1997Q1,1997-02-12 19:45:52.941176448,,,1.6924585999999997,0.8468782786885245,107.8,198.31499999999997,,,,,,,128.77766666666665,,0.1485,0.0,1997-01
AT,1997Q2,1997-05-14 08:07:03.529411712,,,1.4685492,0.875936515625,111.5,206.492,,,,,,,129.453,,0.09878,0.0,1997-04
AT,1997Q3,1997-08-13 18:42:21.176470528,,,1.067073,0.9226271940298508,113.3,211.746,,,,,,,130.39566666666667,,0.22066,0.0,1997-07
AT,1997Q4,1997-11-13 23:18:15.652173952,,,1.0315442,0.8982430454545455,113.59999999999998,214.611,,,,,,,132.11366666666666,,0.16176,0.0,1997-10
AT,1998Q1,1998-02-13 04:56:28.235294080,,,1.0895367999999999,0.9302374603174602,110.8,211.347,,,,,,,131.19266666666667,,0.08682000000000001,0.0,1998-01
AT,1998Q2,1998-05-14 11:06:16.119403008,,,1.1155484,0.9182574516129032,112.3,216.712,,,,,,,134.59033333333335,,0.05304,0.0,1998-04
AT,1998Q3,1998-08-13 23:18:15.652173952,,,0.904977,0.902197044117647,112.8,219.774,,,,,,,140.39866666666668,,0.08096,0.0,1998-07
AT,1998Q4,1998-11-14 08:20:52.173913088,,,0.7508418,0.850160776119403,114.3,224.302,,,,,,,143.26666666666668,,0.18996,0.0,1998-10
AT,1999Q1,1999-02-13 13:05:27.272727296,,,0.5687276,0.8922776507936508,113.5,224.61299999999997,,,,,,,138.18800000000002,,0.1305,0.0,1999-02
AT,1999Q2,1999-05-14 15:31:45.882352896,,,0.2385388,0.9458359402985075,114.59999999999998,228.619,,,,,,,136.77733333333333,,0.21686,0.0,1999-04
AT,1999Q3,1999-08-14 08:20:52.173913088,,,0.47832539999999996,0.9545557941176471,118.2,238.083,,,,,,,141.754,,0.22408,0.0,1999-07
AT,1999Q4,1999-11-14 22:14:07.058823552,,,0.8941874000000001,0.963068671641791,121.0,246.14700000000002,,,,,,,144.47133333333332,,0.18736000000000003,0.0,1999-11
AT,2000Q1,2000-02-13 23:17:38.823529472,,98.2844,1.339286,1.0142900153846153,120.5,248.23799999999997,,,,,,,141.80233333333334,,0.19577999999999998,0.0,2000-01
AT,2000Q2,2000-05-14 23:17:38.823529472,,95.9464,2.0822735999999997,1.0723047903225806,123.40000000000002,257.235,,,,,,,144.36633333333333,,0.12172000000000001,0.0,2000-04
AT,2000Q3,2000-08-13 23:17:38.823529472,,93.7325,2.8563468,1.1058496615384616,129.1,271.959,,,,,,,145.0533333333333,,0.091,0.0,2000-07
AT,2000Q4,2000-11-13 00:21:10.588235264,,92.73290000000001,2.8363267999999997,1.152572126984127,127.8,273.066,,,,,,,149.77666666666667,,0.08182,0.0,2000-10
AT,2001Q1,2001-02-12 16:28:39.402985088,,96.5591,3.0259518,1.08361665625,126.90000000000002,273.529,,,,,,,145.88333333333333,,0.10166,0.0,2001-01
AT,2001Q2,2001-05-14 00:21:10.588235264,,91.484,3.147489,1.1466277903225808,126.7,275.699,,,,,,,146.72633333333334,,0.08327999999999999,0.0,2001-04
AT,2001Q3,2001-08-13 06:57:23.478260864,,95.009,2.6902473999999996,1.1241910923076923,127.7,279.766,,,,,,,151.99233333333333,,0.04454,0.0,2001-07
AT,2001Q4,2001-11-13 15:39:07.826086912,,90.8217,2.2413074,1.1157826153846153,129.4,285.361,,,,,,,151.30633333333333,,0.0626,0.0,2001-10
AT,2002Q1,2002-02-12 08:43:38.181818240,,93.2916,1.9385021999999998,1.1409279516129032,128.6,285.175,,,,,,,150.343,,0.02358,0.0,2002-01
AT,2002Q2,2002-05-13 22:56:28.235294080,,91.01119999999999,1.7231296,1.0895684603174605,128.9,288.177,,,,,,,159.20433333333332,,0.01272,0.0,2002-04
AT,2002Q3,2002-08-13 16:00:00.000000000,,93.97520000000002,1.6339234,1.0164095147058825,129.0,290.964,,,,,,,158.61166666666665,,0.036719999999999996,0.0,2002-07
AT,2002Q4,2002-11-14 00:41:44.347826048,,91.0939,1.8263170000000002,1.001369606060606,129.1,292.852,,,,,,,162.81966666666665,,0.1102,0.0,2002-10
AT,2003Q1,2003-02-12 19:45:52.941176448,,92.16699999999999,1.817635,0.9320491746031746,128.1,293.072,,,,,,,164.388,,0.11347999999999998,0.0,2003-01
AT,2003Q2,2003-05-14 08:07:03.529411712,,91.1409,1.2500050000000003,0.8815845,128.2,294.862,,,,,,,168.32033333333334,,0.08256,0.0,2003-04
AT,2003Q3,2003-08-13 18:42:21.176470528,,89.9534,1.3026314,0.8887096323529411,128.4,296.539,,,,,,,171.1643333333333,,0.04514,0.0,2003-07
AT,2003Q4,2003-11-13 23:18:15.652173952,,92.11740000000002,1.076321,0.8420871515151515,130.9,303.741,,,,,,,177.97033333333334,,0.031279999999999995,0.0,2003-10
AT,2004Q1,2004-02-13 15:52:56.470588288,,84.6086,1.2633237999999998,0.80040390625,130.8,305.873,,,,,,,175.731,,0.0726,0.0,2004-01
AT,2004Q2,2004-05-14 15:31:45.882352896,,88.3345,1.8923653999999999,0.8296841692307693,131.8,310.742,,,,,,,176.0906666666667,,0.061439999999999995,0.0,2004-04
AT,2004Q3,2004-08-14 08:20:52.173913088,,88.4583,2.0793124,0.8185150294117647,131.4,313.305,,,,,,,179.31466666666665,,0.05518000000000001,0.0,2004-07
AT,2004Q4,2004-11-14 22:14:07.058823552,,89.63100000000001,2.7572164,0.7723762205882353,130.2,314.894,,,,,,,188.85966666666664,,0.09908,0.0,2004-11
AT,2005Q1,2005-02-13 06:48:21.492537344,,89.3076,2.8207636000000003,0.7627258064516129,130.1,318.139,,,,,,,185.66633333333334,,0.07944,0.0,2005-01
AT,2005Q2,2005-05-15 00:42:21.176470528,,89.8171,2.4499915999999997,0.7939579253731343,133.1,329.86,,,,,,,194.54133333333334,,0.0859,0.0,2005-04
AT,2005Q3,2005-08-14 22:14:07.058823552,,89.70710000000001,2.2514803999999997,0.8200916029411766,134.3,337.097,,,,,,,198.18766666666667,,0.07628,0.0,2005-07
AT,2005Q4,2005-11-13 23:17:38.823529472,,91.49579999999999,1.8600135999999998,0.84158021875,133.8,339.873,,,,,,,198.625,,0.0487,0.0,2005-10
AT,2006Q1,2006-02-13 00:21:10.588235264,,92.3222,1.2664284000000001,0.8318094153846154,134.8,346.89799999999997,,,,,,,202.13233333333332,,0.02654,0.0,2006-01
AT,2006Q2,2006-05-14 23:17:38.823529472,,92.29,1.7606066000000002,0.7950367903225807,136.8,356.215,,,,,,,211.13666666666666,,0.04836,0.0,2006-04
AT,2006Q3,2006-08-13 23:17:38.823529472,,92.80289999999998,1.6255815999999998,0.7847818769230769,137.7,363.612,,,,,,,213.69366666666667,,0.06528,0.0,2006-07
AT,2006Q4,2006-11-13 00:21:10.588235264,,92.3454,1.25204,0.7763037936507937,136.1,364.493,,,,,,,217.86866666666666,,0.05676,0.0,2006-10
AT,2007Q1,2007-02-12 16:28:39.402984960,,94.5217,1.6148586000000003,0.76310078125,134.7,365.897,,,,,,,218.81966666666668,,0.044120000000000006,0.0,2007-01
AT,2007Q2,2007-05-14 00:21:10.588235264,,95.3553,1.8847728,0.7417955967741935,137.1,378.49500000000006,,,,,,,223.885,,0.03048,0.0,2007-04
AT,2007Q3,2007-08-13 06:57:23.478260992,,95.8559,1.9862331999999998,0.7280084461538462,138.2,386.559,,,,,,,232.06000000000003,,0.04488,0.0,2007-07
AT,2007Q4,2007-11-13 15:39:07.826086912,,93.14460000000001,2.9620628,0.6908656363636364,140.3,398.326,,,,,,,238.64033333333336,,0.08214,0.0,2007-10
AT,2008Q1,2008-02-13 07:45:52.941176576,,93.1411,3.2553469999999995,0.6682099032258065,140.7,404.308,,,,,,,252.04033333333334,,0.1293,0.2,2008-01
AT,2008Q2,2008-05-14 08:07:03.529411840,,91.13460000000002,3.4967622,0.6401335,140.3,407.84,,,,,,,254.34533333333334,,0.17068,1.0,2008-04
AT,2008Q3,2008-08-13 18:42:21.176470528,,92.6293,3.7683115999999997,0.6646573382352942,140.3,411.66900000000004,,,,,,,245.06633333333332,,0.17004,1.0,2008-07
AT,2008Q4,2008-11-13 23:18:15.652173824,,94.1003,2.529728,0.7585847272727273,142.5,418.50600000000003,,,,,,,246.31566666666666,,0.37438000000000005,1.0,2008-10
AT,2009Q1,2009-02-13 04:56:28.235294208,,96.2574,1.192187,0.7680672380952381,142.5,416.384,,,,,,,239.41133333333335,,0.42058,1.0,2009-01
AT,2009Q2,2009-05-14 11:06:16.119403008,,96.1098,0.393,0.73480990625,143.3,415.095,,,,,,,246.69866666666667,,0.34978,1.0,2009-04
AT,2009Q3,2009-08-13 23:18:15.652173824,,95.58890000000001,-0.1460442,0.6996368823529412,145.0,417.311,,,,,,,252.72366666666667,,0.22578,1.0,2009-07
AT,2009Q4,2009-11-14 08:20:52.173913088,,95.56170000000002,0.48870059999999993,0.6771069701492537,145.1,417.737,,,,,,,250.67966666666666,,0.20356000000000002,1.0,2009-10
AT,2010Q1,2010-02-13 13:05:27.272727296,,100.2528,1.3243770000000001,0.723544,146.0,421.35200000000003,,,,,,,244.34866666666665,,0.15092,1.0,2010-02
AT,2010Q2,2010-05-14 15:31:45.882352896,,99.52659999999999,2.0001534,0.7869026153846155,147.5,428.628,,,,,,,237.29866666666666,,0.22758000000000003,1.0,2010-04
AT,2010Q3,2010-08-14 08:20:52.173913088,,99.764,1.8796051999999999,0.775981455882353,147.3,431.237,,,,,,,250.694,,0.1784,0.6,2010-07
AT,2010Q4,2010-11-14 22:14:07.058823424,,100.4565,2.1369556000000003,0.7364667794117646,147.6,436.211,,,,,,,250.46166666666667,,0.10404,0.0,2010-11
AT,2011Q1,2011-02-13 06:48:21.492537344,,101.97700000000002,2.6626269999999996,0.73140825,145.3,435.96600000000007,,,,,,,256.30766666666665,,0.08196,0.0,2011-01
AT,2011Q2,2011-05-15 00:42:21.176470528,,97.6315,3.3237865999999996,0.6954127692307692,145.4,441.84,,,,,,,262.8193333333333,,0.08762,0.0,2011-04
AT,2011Q3,2011-08-14 22:14:07.058823424,,102.1472,3.4977874,0.7076853382352941,144.8,445.55199999999996,,,,,,,255.88400000000001,,0.13535999999999998,0.0,2011-07
AT,2011Q4,2011-11-13 23:17:38.823529472,,102.0126,3.3525694,0.7421305,145.2,450.412,,,,,,,250.79100000000003,,0.21844000000000002,0.0,2011-10
AT,2012Q1,2012-02-13 00:21:10.588235264,,110.0836,2.6422682,0.7630430615384616,144.4,451.528,,,,,,,255.21966666666665,,0.34988,0.0,2012-01
AT,2012Q2,2012-05-14 00:21:10.588235264,,110.347,2.268037,0.7807980806451613,145.3,457.70700000000005,,,,,,,249.119,,0.25578,0.0,2012-04
AT,2012Q3,2012-08-13 06:57:23.478260992,,111.6216,2.2680444,0.8002310769230769,145.1,459.51399999999995,,,,,,,253.62233333333333,,0.22726000000000002,0.0,2012-07
AT,2012Q4,2012-11-13 15:39:07.826086912,,110.65410000000001,2.7605268,0.7714528787878787,143.5,457.16799999999995,,,,,,,254.43633333333332,,0.11606000000000001,0.0,2012-10
AT,2013Q1,2013-02-12 08:43:38.181818112,,112.58409999999999,2.6206114,0.7574218709677419,143.1,456.872,,,,,,,249.931,,0.10524,0.0,2013-01
AT,2013Q2,2013-05-13 22:56:28.235294208,,113.4456,2.0367116,0.7656456190476191,142.7,456.974,,,,,,,252.2553333333333,,0.16188,0.0,2013-04
AT,2013Q3,2013-08-13 16:00:00.000000000,,114.8091,1.9019468,0.7556540882352941,142.4,458.365,,,,,,,257.75166666666667,,0.10632,0.0,2013-07
AT,2013Q4,2013-11-12 18:59:06.268656640,,113.38799999999999,1.5445018000000001,0.7349105454545454,146.6,474.498,,,,,,,259.1583333333333,,0.06812,0.0,2013-10
AT,2014Q1,2014-02-12 19:45:52.941176576,,115.399,1.5672476,0.7301742063492064,145.1,472.564,,,,,,,258.9923333333333,,0.08292,0.0,2014-01
AT,2014Q2,2014-05-15 02:10:54.545454592,,116.87060000000001,1.707639,0.729276109375,145.5,477.7459999999999,,,,,,,258.79699999999997,,0.0511,0.0,2014-05
AT,2014Q3,2014-08-13 18:42:21.176470528,,115.6509,1.710608,0.754042838235294,145.4,481.0249999999999,,,,,,,250.49433333333334,,0.089,0.0,2014-07
AT,2014Q4,2014-11-12 17:33:08.059701504,,114.5364,1.4556466000000001,0.8000555454545455,141.9,472.897,,,,,,,237.65133333333333,,0.07916,0.0,2014-10
AT,2015Q1,2015-02-13 04:56:28.235294208,,118.4722,0.8374103999999999,0.8889960952380952,143.9,483.566,,,,,,,227.22566666666668,,0.12392,0.0,2015-01
AT,2015Q2,2015-05-15 16:36:55.384615424,,117.3504,1.0685145999999999,0.905937015625,142.1,481.16900000000004,,,,,,,230.69899999999998,,0.10188,0.0,2015-05
AT,2015Q3,2015-08-13 23:18:15.652173824,,119.2213,0.983109,0.8997678823529411,142.0,484.71600000000007,,,,,,,232.30633333333333,,0.14466,0.0,2015-07
AT,2015Q4,2015-11-13 18:00:00.000000000,,122.3019,0.7170372,0.9129721940298507,141.7,487.777,,,,,,,228.9946666666667,,0.10714000000000001,0.0,2015-10
AT,2016Q1,2016-02-12 23:15:41.538461440,,126.81940000000002,1.0721358,0.9076488870967742,141.4,492.856,,,,,,,234.008,,0.08862,0.0,2016-01
AT,2016Q2,2016-05-15 00:42:21.176470528,,127.7919,0.5609272000000001,0.8853190746268657,141.0,496.415,,,,,,,231.56633333333332,,0.0696,0.0,2016-04
AT,2016Q3,2016-08-14 22:14:07.058823424,,126.7774,0.7135846,0.8956828970588235,142.2,504.444,,,,,,,233.495,,0.10879999999999998,0.0,2016-07
AT,2016Q4,2016-11-13 08:14:19.701492480,,126.212,1.3159864,0.927317078125,142.0,507.89900000000006,,,,,,,227.591,,0.047799999999999995,,2016-10
AT,2017Q1,2017-02-13 00:21:10.588235264,,127.20639999999999,1.968666,0.9392336923076923,142.9,513.827,,,,,,,229.82533333333333,,0.02632,,2017-01
AT,2017Q2,2017-05-15 20:43:38.181818112,,129.9272,1.9739542,0.9077415967741935,141.9,514.36,,,,,,,238.308,,0.04026,,2017-05
AT,2017Q3,2017-08-13 23:17:38.823529472,,129.8126,2.0396732,0.8515865692307693,141.7,518.295,,,,,,,245.00833333333333,,0.053739999999999996,,2017-07
AT,2017Q4,2017-11-11 17:27:16.363636480,,129.258,2.2360956,0.8493925238095239,141.5,522.897,,,,,,,250.21166666666667,,0.044320000000000005,,2017-10
AT,2018Q1,2018-02-12 00:00:00.000000000,,134.0595,1.8242515999999998,0.8136209365079365,142.3,532.315,,,,,,,255.25400000000002,,0.03902,,2018-01
AT,2018Q2,2018-05-14 15:24:10.746268672,,133.7195,1.9355812000000001,0.8397209047619048,141.7,534.949,,,,,,,251.09666666666666,,0.07776,,2018-04
AT,2018Q3,2018-08-13 06:57:23.478260992,,137.226,2.1678258,0.8599860461538462,141.7,540.041,,,,,,,253.91466666666668,,0.07376,,2018-07
AT,2018Q4,2018-11-12 09:40:17.910447872,,135.9874,2.1248126,0.8757130151515151,141.9,546.624,,,,,,,255.85666666666668,,0.08231999999999999,,2018-10
AT,2019Q1,2019-02-12 08:43:38.181818112,,138.2831,1.7918151999999998,0.8804931904761905,142.5,553.798,,,,,,,256.61633333333333,,0.06154,,2019-01
AT,2019Q2,2019-05-14 16:00:00.000000000,,138.8249,1.6718084000000002,0.889950578125,143.5,562.21,,,,,,,261.60333333333335,,0.0725,,2019-04
AT,2019Q3,2019-08-13 16:00:00.000000000,,138.4329,1.3596228,0.8988693235294117,141.4,559.107,,,,,,,259.8996666666667,,0.11024,,2019-07
AT,2019Q4,2019-11-12 18:59:06.268656640,,138.3018,1.2439626000000001,0.9037218787878788,141.5,561.73,,,,,,,265.548,,0.06157999999999999,,2019-10
AT,2020Q1,2020-02-13 12:31:18.260869632,,140.3019,1.9243358000000002,0.907079546875,143.4,568.366,,,,,,,265.728,,0.13124,,2020-01
AT,2020Q2,2020-05-15 11:26:46.153846272,,144.5156,1.2591122,0.9083923125,148.9,574.764,,,,,,,271.99600000000004,,0.1928,,2020-05
AT,2020Q3,2020-08-13 23:18:15.652173824,,149.2834,1.6055936,0.8568643676470588,150.8,579.09,,,,,,,281.03833333333336,,0.16038,,2020-07
AT,2020Q4,2020-11-13 18:00:00.000000000,,150.1851,1.2894206000000001,0.8388679104477612,152.2,578.715,,,,,,,288.84066666666666,,0.12208000000000001,,2020-10
AT,2021Q1,2021-02-13 13:05:27.272727296,,155.5366,1.1237762,0.8300923492063491,156.5,591.354,,,,,,,287.67466666666667,,0.1008,,2021-02
AT,2021Q2,2021-05-15 21:27:16.363636480,,157.55,2.2662109999999998,0.8300578307692308,152.8,594.821,,,,,,,290.8136666666667,,0.0339,,2021-05
AT,2021Q3,2021-08-14 08:20:52.173913088,,159.8272,3.0399652,0.8481445,152.7,604.757,,,,,,,291.1313333333333,,0.029559999999999996,,2021-07
AT,2021Q4,2021-11-14 22:14:07.058823424,,162.4088,3.9175198,0.8742624264705883,152.8,618.956,,,,,,,295.02433333333335,,0.030420000000000003,,2021-11
AT,2022Q1,2022-02-13 06:48:21.492537344,,165.1219,5.496089400000001,0.891717171875,149.1,622.453,,,,,,,295.40133333333335,,0.07248,,2022-01
AT,2022Q2,2022-05-15 21:27:16.363636480,,165.2386,7.584949,0.9384336461538462,146.9,629.897,,,,,,,291.3616666666667,,0.13432,,2022-05
AT,2022Q3,2022-08-14 22:14:07.058823424,,161.2757,9.6456582,0.9923938676470588,144.8,633.309,,,,,,,288.4916666666667,,0.12702,,2022-07
AT,2022Q4,2022-11-13 08:14:19.701492480,,154.5522,10.776923199999999,0.980986203125,141.0,630.289,,,,,,,301.39866666666666,,0.18014000000000002,,2022-10
AT,2023Q1,2023-02-13 00:21:10.588235264,,151.1036,10.738242199999998,0.9320697230769232,140.3,643.538,,,,,,,303.93266666666665,,0.2225,,2023-01
AT,2023Q2,2023-05-16 01:49:05.454545408,,148.3815,9.1527496,0.9186344677419355,138.0,644.038,,,,,,,304.1913333333334,,0.21113999999999997,,2023-05
AT,2023Q3,2023-08-13 23:17:38.823529472,,146.6119,6.889077,0.9189894153846154,137.2,648.527,,,,,,,300.42133333333334,,0.1746,,2023-07
AT,2023Q4,2023-11-11 17:27:16.363636480,,143.1444,5.4076054,0.9303874285714285,134.0,643.777,,,,,,,305.2373333333333,,0.14136,,2023-10
AT,2024Q1,2024-02-13 07:30:00.000000000,,,4.293845999999999,0.9210218253968254,,,,,,,,,,,0.09823333333333334,,2024-01
AT,2024Q2,2024-05-03 21:00:00.000000000,,,3.511706,0.9278103617021276,,,,,,,,,,,0.0734,,2024-04
BE,1921Q1,1921-01-31 00:00:00.000000000,,,3.1667393333333336,,,,,,,,,,,,,,1921-02
BE,1921Q2,1921-05-01 08:00:00.000000000,,,-15.969745000000001,,,,,,,,,,,,,,1921-05
BE,1921Q3,1921-08-01 00:00:00.000000000,,,-17.206389333333334,,,,,,,,,,,,,,1921-08
BE,1921Q4,1921-10-31 16:00:00.000000000,,,-17.113490000000002,,,,,,,,,,,,,,1921-11
BE,1922Q1,1922-01-31 00:00:00.000000000,,,-11.984077666666666,,,,,,,,,,,,,,1922-02
BE,1922Q2,1922-05-01 08:00:00.000000000,,,-6.251185333333333,,,,,,,,,,,,,,1922-05
BE,1922Q3,1922-08-01 00:00:00.000000000,,,-3.999404,,,,,,,,,,,,,,1922-08
BE,1922Q4,1922-10-31 16:00:00.000000000,,,-3.121268333333333,,,,,,,,,,,,,,1922-11
BE,1923Q1,1923-01-31 00:00:00.000000000,,,4.293629333333333,,,,,,,,,,,,,,1923-02
BE,1923Q2,1923-05-01 08:00:00.000000000,,,12.974318666666667,,,,,,,,,,,,,,1923-05
BE,1923Q3,1923-08-01 00:00:00.000000000,,,19.780262333333336,,,,,,,,,,,,,,1923-08
BE,1923Q4,1923-10-31 16:00:00.000000000,,,21.932821666666666,,,,,,,,,,,,,,1923-11
BE,1924Q1,1924-01-31 08:00:00.000000000,,,25.142973666666666,,,,,,,,,,,,,,1924-02
BE,1924Q2,1924-05-01 08:00:00.000000000,,,19.090102666666667,,,,,,,,,,,,,,1924-05
BE,1924Q3,1924-08-01 00:00:00.000000000,,,13.251113333333334,,,,,,,,,,,,,,1924-08
BE,1924Q4,1924-10-31 16:00:00.000000000,,,11.557732333333334,,,,,,,,,,,,,,1924-11
BE,1925Q1,1925-01-31 00:00:00.000000000,,,4.259702333333333,,,,,,,,,,,,,,1925-02
BE,1925Q2,1925-05-01 08:00:00.000000000,,,2.6496476666666666,,,,,,,,,,,,,,1925-05
BE,1925Q3,1925-08-01 00:00:00.000000000,,,3.6811813333333334,,,,,,,,,,,,,,1925-08
BE,1925Q4,1925-10-31 16:00:00.000000000,,,3.258797,,,,,,,,,,,,,,1925-11
BE,1926Q1,1926-01-31 00:00:00.000000000,,,1.783872,,,,,,,,,,,,,,1926-02
BE,1926Q2,1926-05-01 08:00:00.000000000,,,9.858919,,,,,,,,,,,,,,1926-05
BE,1926Q3,1926-08-01 00:00:00.000000000,,,29.307619666666668,,,,,,,,,,,,,,1926-08
BE,1926Q4,1926-10-31 16:00:00.000000000,,,35.811627333333334,,,,,,,,,,,,,,1926-11
BE,1927Q1,1927-01-31 00:00:00.000000000,,,45.63817566666666,,,,,,,,,,,,,,1927-02
BE,1927Q2,1927-05-01 08:00:00.000000000,,,40.443558333333335,,,,,,,,,,,,,,1927-05
BE,1927Q3,1927-08-01 00:00:00.000000000,,,18.333301666666667,,,,,,,,,,,,,,1927-08
BE,1927Q4,1927-10-31 16:00:00.000000000,,,11.431954,,,,,,,,,,,,,,1927-11
BE,1928Q1,1928-01-31 08:00:00.000000000,,,5.921416333333333,,,,,,,,,,,,,,1928-02
BE,1928Q2,1928-05-01 08:00:00.000000000,,,3.6403243333333335,,,,,,,,,,,,,,1928-05
BE,1928Q3,1928-08-01 00:00:00.000000000,,,3.5864896666666666,,,,,,,,,,,,,,1928-08
BE,1928Q4,1928-10-31 16:00:00.000000000,,,4.449238333333334,,,,,,,,,,,,,,1928-11
BE,1929Q1,1929-01-31 00:00:00.000000000,,,6.051282333333333,,,,,,,,,,,,,,1929-02
BE,1929Q2,1929-05-01 08:00:00.000000000,,,7.021953333333333,,,,,,,,,,,,,,1929-05
BE,1929Q3,1929-08-01 00:00:00.000000000,,,7.482598333333333,,,,,,,,,,,,,,1929-08
BE,1929Q4,1929-10-31 16:00:00.000000000,,,6.2612309999999995,,,,,,,,,,,,,,1929-11
BE,1930Q1,1930-01-31 00:00:00.000000000,,,3.38897,,,,,,,,,,,,,,1930-02
BE,1930Q2,1930-05-01 08:00:00.000000000,,,0.4456326666666666,,,,,,,,,,,,,,1930-05
BE,1930Q3,1930-08-01 00:00:00.000000000,,,-0.8658433333333333,,,,,,,,,,,,,,1930-08
BE,1930Q4,1930-10-31 16:00:00.000000000,,,-3.156272333333334,,,,,,,,,,,,,,1930-11
BE,1931Q1,1931-01-31 00:00:00.000000000,,,-6.903022,,,,,,,,,,,,,,1931-02
BE,1931Q2,1931-05-01 08:00:00.000000000,,,-7.414458333333333,,,,,,,,,,,,,,1931-05
BE,1931Q3,1931-08-01 00:00:00.000000000,,,-9.743643,,,,,,,,,,,,,,1931-08
BE,1931Q4,1931-10-31 16:00:00.000000000,,,-10.925451333333333,,,,,,,,,,,,,,1931-11
BE,1932Q1,1932-01-31 08:00:00.000000000,,,-10.925499666666667,,,,,,,,,,,,,,1932-02
BE,1932Q2,1932-05-01 08:00:00.000000000,,,-11.438497,,,,,,,,,,,,,,1932-05
BE,1932Q3,1932-08-01 00:00:00.000000000,,,-10.018586333333333,,,,,,,,,,,,,,1932-08
BE,1932Q4,1932-10-31 16:00:00.000000000,,,-6.520446666666667,,,,,,,,,,,,,,1932-11
BE,1933Q1,1933-01-31 00:00:00.000000000,,,-2.1623913333333333,,,,,,,,,,,,,,1933-02
BE,1933Q2,1933-05-01 08:00:00.000000000,,,-1.0773703333333333,,,,,,,,,,,,,,1933-05
BE,1933Q3,1933-08-01 00:00:00.000000000,,,-1.4051913333333335,,,,,,,,,,,,,,1933-08
BE,1933Q4,1933-10-31 16:00:00.000000000,,,-2.9623103333333334,,,,,,,,,,,,,,1933-11
BE,1934Q1,1934-01-31 00:00:00.000000000,,,-4.783681333333333,,,,,,,,,,,,,,1934-02
BE,1934Q2,1934-05-01 08:00:00.000000000,,,-5.987639333333334,,,,,,,,,,,,,,1934-05
BE,1934Q3,1934-08-01 00:00:00.000000000,,,-5.701199,,,,,,,,,,,,,,1934-08
BE,1934Q4,1934-10-31 16:00:00.000000000,,,-6.107718333333334,,,,,,,,,,,,,,1934-11
BE,1935Q1,1935-01-31 00:00:00.000000000,,,-8.039075333333335,,,,,,,,,,,,,,1935-02
BE,1935Q2,1935-05-01 08:00:00.000000000,,,-3.329573,,,,,,,,,,,,,,1935-05
BE,1935Q3,1935-08-01 00:00:00.000000000,,,0.579107,,,,,,,,,,,,,,1935-08
BE,1935Q4,1935-10-31 16:00:00.000000000,,,4.070143666666667,,,,,,,,,,,,,,1935-11
BE,1936Q1,1936-01-31 08:00:00.000000000,,,8.023098333333333,,,,,,,,,,,,,,1936-02
BE,1936Q2,1936-05-01 08:00:00.000000000,,,5.766733333333334,,,,,,,,,,,,,,1936-05
BE,1936Q3,1936-08-01 00:00:00.000000000,,,3.0047366666666666,,,,,,,,,,,,,,1936-08
BE,1936Q4,1936-10-31 16:00:00.000000000,,,2.2326623333333333,,,,,,,,,,,,,,1936-11
BE,1937Q1,1937-01-31 00:00:00.000000000,,,4.612254666666667,,,,,,,,,,,,,,1937-02
BE,1937Q2,1937-05-01 08:00:00.000000000,,,7.0226180000000005,,,,,,,,,,,,,,1937-05
BE,1937Q3,1937-08-01 00:00:00.000000000,,,9.431773333333334,,,,,,,,,,,,,,1937-08
BE,1937Q4,1937-10-31 16:00:00.000000000,,,7.969986,,,,,,,,,,,,,,1937-11
BE,1938Q1,1938-01-31 00:00:00.000000000,,,6.888706333333334,,,,,,,,,,,,,,1938-02
